spec_key,source_specification_id,spec_number,spec_version,spec_title,spec_type_code,spec_type_name,product_key,material_key,site_key,market_key,status_code,status_name,stage_code,stage_name,ctd_section,compendia_reference,effective_start_date,effective_end_date,effective_start_date_key,effective_end_date_key,approval_date,approval_date_key,approver_name,approved_by,supersedes_spec_id,supersedes_spec_key,is_current,valid_from,valid_to,load_timestamp
14527278406532925,SPEC-001317,QC-SPEC-2021-001317,1.3,Tamsulosin In-Process Control Specification,IPC,In-Process Control,287300475376866703,123087233989120731,19632869490552304,713914735956176051,DRA,Draft,DEV,Development,3.2.P.5.2,USP,2022-05-27,,20220527,,2022-05-10,20220510,Approver-49,user-47,,,True,2026-02-28T20:37:29.720720,,2026-02-28T20:37:29.720720
710567057553240410,SPEC-001318,QC-SPEC-2022-001318,5.4,Clopidogrel In-Process Control Specification,IPC,In-Process Control,766202068091055949,479548705423405612,687171029622168373,151224252208255654,DRA,Draft,COM,Commercial,3.2.P.5.2,USP,2021-11-21,,20211121,,2021-10-29,20211029,Approver-38,user-46,,,True,2026-02-28T20:37:29.720735,,2026-02-28T20:37:29.720736
167738020577943740,SPEC-001319,QC-SPEC-2023-001319,3.7,Bevacizumab Drug Substance Specification,DS,Drug Substance,670481212798873862,876123288416675207,687171029622168373,432276672472724223,DRA,Draft,CLI,Clinical,3.2.S.4.1,,2024-01-21,,20240121,,2024-01-13,20240113,Approver-16,user-38,,,True,2026-02-28T20:37:29.720752,,2026-02-28T20:37:29.720753
114495729042234378,SPEC-001320,QC-SPEC-2024-001320,5.5,Nivolumab Raw Material Specification,RM,Raw Material,135597792281916697,601646133490090307,547473128815303591,297951977983551548,APP,Approved,COM,Commercial,3.2.S.4.1,EP,2020-08-18,,20200818,,2020-07-22,20200722,Approver-43,user-47,,,True,2026-02-28T20:37:29.720766,,2026-02-28T20:37:29.720766
850153131227790360,SPEC-001321,QC-SPEC-2025-001321,5.6,Dulaglutide Excipient Specification,EXCIP,Excipient,525704581053259714,814274324554090922,1011726151622241361,869990322986917753,DRA,Draft,DEV,Development,3.2.S.4.2,JP,2025-09-22,,20250922,,2025-08-28,20250828,Approver-25,user-45,,,True,2026-02-28T20:37:29.720779,,2026-02-28T20:37:29.720780
1139417026236365643,SPEC-001322,QC-SPEC-2026-001322,2.2,Prednisone In-Process Control Specification,IPC,In-Process Control,464251668477169428,721441862241745668,428432496504477680,719017896462535156,APP,Approved,COM,Commercial,3.2.S.4.1,,2025-12-30,,20251230,,2025-12-08,20251208,Approver-1,user-49,,,True,2026-02-28T20:37:29.720792,,2026-02-28T20:37:29.720793
143163498193331462,SPEC-001323,QC-SPEC-2020-001323,5.8,Amoxicillin Drug Substance Specification,DS,Drug Substance,256945452748938313,548759503611149256,428432496504477680,1152813234676593434,SUP,Superseded,DEV,Development,3.2.P.5.2,BP,2020-06-19,,20200619,,2020-06-05,20200605,Approver-35,user-47,,,True,2026-02-28T20:37:29.720805,,2026-02-28T20:37:29.720806
270157812807613981,SPEC-001324,QC-SPEC-2021-001324,5.6,Dulaglutide Raw Material Specification,RM,Raw Material,361195846069550974,648733592581857589,723297155562110187,624061991745648713,SUP,Superseded,CLI,Clinical,3.2.P.5.2,JP,2025-08-19,,20250819,,2025-08-18,20250818,Approver-36,user-15,,,True,2026-02-28T20:37:29.720820,,2026-02-28T20:37:29.720821
88925474956208263,SPEC-001325,QC-SPEC-2022-001325,2.1,Rosuvastatin Excipient Specification,EXCIP,Excipient,892577012030236090,851337219096214009,114246666796624147,680573631773592303,DRA,Draft,COM,Commercial,3.2.S.4.1,JP,2025-04-29,,20250429,,2025-04-18,20250418,Approver-41,user-13,,,True,2026-02-28T20:37:29.720839,,2026-02-28T20:37:29.720840
381394586160531898,SPEC-001326,QC-SPEC-2023-001326,2.8,Vildagliptin Drug Substance Specification,DS,Drug Substance,221117568975403187,184366077707284996,1149565156025236853,719834040361105234,DRA,Draft,CLI,Clinical,3.2.S.4.2,JP,2023-09-12,,20230912,,2023-08-23,20230823,Approver-35,user-46,,,True,2026-02-28T20:37:29.720854,,2026-02-28T20:37:29.720854
186562422122675120,SPEC-001327,QC-SPEC-2024-001327,4.2,Losartan Excipient Specification,EXCIP,Excipient,424122628188838160,1033581220268184813,774915664313290064,297951977983551548,DRA,Draft,DEV,Development,3.2.S.4.2,BP,2023-04-07,,20230407,,2023-03-21,20230321,Approver-21,user-49,,,True,2026-02-28T20:37:29.720868,,2026-02-28T20:37:29.720869
111156341728016508,SPEC-001328,QC-SPEC-2025-001328,3.9,Amlodipine Drug Substance Specification,DS,Drug Substance,1051667049811657231,501444043087635092,612600359045210181,268484554233295199,SUP,Superseded,COM,Commercial,3.2.S.4.2,JP,2023-10-02,,20231002,,2023-09-24,20230924,Approver-21,user-5,,,True,2026-02-28T20:37:29.720883,,2026-02-28T20:37:29.720886
346575951342125574,SPEC-001329,QC-SPEC-2026-001329,5.6,Prednisone Raw Material Specification,RM,Raw Material,264194288135258653,854748156265761308,19632869490552304,4150961011720645,SUP,Superseded,CLI,Clinical,3.2.S.4.1,USP,2024-12-09,,20241209,,2024-11-22,20241122,Approver-4,user-37,,,True,2026-02-28T20:37:29.720900,,2026-02-28T20:37:29.720901
976599774801293795,SPEC-001330,QC-SPEC-2020-001330,2.0,Sertraline Drug Product Specification,DP,Drug Product,984050327643881260,10031150301993707,79239146133907914,680573631773592303,DRA,Draft,COM,Commercial,3.2.P.5.1,JP,2021-03-27,,20210327,,2021-03-14,20210314,Approver-37,user-31,,,True,2026-02-28T20:37:29.720919,,2026-02-28T20:37:29.720920
149485412539329149,SPEC-001331,QC-SPEC-2021-001331,5.3,Sitagliptin In-Process Control Specification,IPC,In-Process Control,44063074972054884,517525855993960116,150366354319377942,840331597385216703,SUP,Superseded,DEV,Development,3.2.P.5.2,,2025-11-17,,20251117,,2025-11-08,20251108,Approver-11,user-31,,,True,2026-02-28T20:37:29.720933,,2026-02-28T20:37:29.720934
830618444038744017,SPEC-001332,QC-SPEC-2022-001332,1.1,Tamsulosin Excipient Specification,EXCIP,Excipient,797764409889811910,560622423693613338,723297155562110187,79438863500997711,DRA,Draft,COM,Commercial,3.2.P.5.1,JP,2022-11-06,,20221106,,2022-10-23,20221023,Approver-1,user-14,,,True,2026-02-28T20:37:29.720946,,2026-02-28T20:37:29.720947
245636981814157553,SPEC-001333,QC-SPEC-2023-001333,2.5,Dulaglutide Drug Product Specification,DP,Drug Product,88348692886148293,1003496438710335743,878250793116557982,869990322986917753,DRA,Draft,COM,Commercial,3.2.S.4.2,BP,2022-06-16,,20220616,,2022-06-01,20220601,Approver-48,user-32,,,True,2026-02-28T20:37:29.720960,,2026-02-28T20:37:29.720960
985230523247294051,SPEC-001334,QC-SPEC-2024-001334,2.9,Hydrochlorothiazide Drug Substance Specification,DS,Drug Substance,449520618508235219,802843599738719763,1090498828547780005,225472403720219151,DRA,Draft,CLI,Clinical,3.2.S.4.1,BP,2020-03-05,,20200305,,2020-02-22,20200222,Approver-3,user-40,,,True,2026-02-28T20:37:29.720979,,2026-02-28T20:37:29.720980
69269965036756015,SPEC-001335,QC-SPEC-2025-001335,2.0,Metoprolol Excipient Specification,EXCIP,Excipient,141373532439614474,1048220164642784709,723297155562110187,837476206580645380,DRA,Draft,CLI,Clinical,3.2.P.5.2,EP,2021-07-18,,20210718,,2021-07-02,20210702,Approver-26,user-45,,,True,2026-02-28T20:37:29.720996,,2026-02-28T20:37:29.720997
982376467973426602,SPEC-001336,QC-SPEC-2026-001336,5.5,Losartan Raw Material Specification,RM,Raw Material,1051959924867118738,629608188662472726,317572024261877103,837476206580645380,SUP,Superseded,COM,Commercial,3.2.S.4.2,BP,2021-09-19,,20210919,,2021-08-27,20210827,Approver-48,user-41,,,True,2026-02-28T20:37:29.721009,,2026-02-28T20:37:29.721010
1113760078444430636,SPEC-001337,QC-SPEC-2020-001337,2.8,Adalimumab In-Process Control Specification,IPC,In-Process Control,741990468292682774,1118520283251615679,1130895423210570657,1130563994191591813,APP,Approved,COM,Commercial,3.2.S.4.1,USP,2024-01-03,,20240103,,2023-12-23,20231223,Approver-44,user-32,,,True,2026-02-28T20:37:29.721024,,2026-02-28T20:37:29.721024
402958057400221958,SPEC-001338,QC-SPEC-2021-001338,2.6,Nivolumab Excipient Specification,EXCIP,Excipient,256369084783740577,131732623280848807,413331060368526253,646216603064030264,DRA,Draft,CLI,Clinical,3.2.P.5.2,EP,2021-10-12,,20211012,,2021-09-29,20210929,Approver-39,user-24,,,True,2026-02-28T20:37:29.721037,,2026-02-28T20:37:29.721038
5231282706786528,SPEC-001339,QC-SPEC-2022-001339,4.8,Gabapentin Excipient Specification,EXCIP,Excipient,305904283906453387,1131067797438049340,1114374057383523306,1045047908631349298,DRA,Draft,COM,Commercial,3.2.P.5.1,BP,2024-06-07,,20240607,,2024-06-06,20240606,Approver-22,user-6,,,True,2026-02-28T20:37:29.721051,,2026-02-28T20:37:29.721052
515309446572086678,SPEC-001340,QC-SPEC-2023-001340,4.5,Clopidogrel In-Process Control Specification,IPC,In-Process Control,289500056663981898,676505282582859200,317572024261877103,79438863500997711,SUP,Superseded,COM,Commercial,3.2.P.5.2,USP,2020-09-21,,20200921,,2020-09-06,20200906,Approver-10,user-37,,,True,2026-02-28T20:37:29.723458,,2026-02-28T20:37:29.723464
427805992513261678,SPEC-001341,QC-SPEC-2024-001341,2.1,Montelukast In-Process Control Specification,IPC,In-Process Control,445651328897834811,21019147649439064,352630313262767873,180079035177217696,SUP,Superseded,CLI,Clinical,3.2.S.4.2,JP,2021-11-07,,20211107,,2021-10-27,20211027,Approver-40,user-35,,,True,2026-02-28T20:37:29.723546,,2026-02-28T20:37:29.723547
1006923982905687908,SPEC-001342,QC-SPEC-2025-001342,5.7,Losartan Drug Product Specification,DP,Drug Product,7777815257225442,65841140161987724,883128150624758965,719017896462535156,SUP,Superseded,COM,Commercial,3.2.P.5.2,BP,2023-10-09,,20231009,,2023-09-17,20230917,Approver-29,user-28,,,True,2026-02-28T20:37:29.723564,,2026-02-28T20:37:29.723565
351987781959901679,SPEC-001343,QC-SPEC-2026-001343,3.9,Nivolumab Raw Material Specification,RM,Raw Material,549818916115612529,567939578260586103,994180550334117185,713914735956176051,DRA,Draft,CLI,Clinical,3.2.P.5.2,EP,2024-01-21,,20240121,,2024-01-10,20240110,Approver-41,user-20,,,True,2026-02-28T20:37:29.723596,,2026-02-28T20:37:29.723598
794612133644726074,SPEC-001344,QC-SPEC-2020-001344,5.2,Duloxetine Drug Product Specification,DP,Drug Product,925627844707923264,501444043087635092,467373117589015664,556594667284305129,DRA,Draft,COM,Commercial,3.2.S.4.1,USP,2024-08-08,,20240808,,2024-07-13,20240713,Approver-38,user-18,,,True,2026-02-28T20:37:29.723620,,2026-02-28T20:37:29.723621
388244563484895984,SPEC-001345,QC-SPEC-2021-001345,2.5,Metoprolol Intermediate Specification,INTERMED,Intermediate,461224660842843364,649528953015767209,352630313262767873,869990322986917753,APP,Approved,CLI,Clinical,3.2.S.4.2,BP,2021-04-06,,20210406,,2021-03-25,20210325,Approver-8,user-4,,,True,2026-02-28T20:37:29.723666,,2026-02-28T20:37:29.723667
62760431330904569,SPEC-001346,QC-SPEC-2022-001346,2.4,Cetuximab In-Process Control Specification,IPC,In-Process Control,703368583580933994,158820552940288502,587823240306444353,268484554233295199,APP,Approved,DEV,Development,3.2.P.5.2,EP,2025-03-08,,20250308,,2025-02-21,20250221,Approver-43,user-5,,,True,2026-02-28T20:37:29.723691,,2026-02-28T20:37:29.723692
665938542302242322,SPEC-001347,QC-SPEC-2023-001347,4.8,Furosemide In-Process Control Specification,IPC,In-Process Control,716107631686052062,1097565697794626939,123897802993369418,809932346083823820,DRA,Draft,COM,Commercial,3.2.P.5.2,BP,2023-12-14,,20231214,,2023-12-02,20231202,Approver-17,user-7,,,True,2026-02-28T20:37:29.723707,,2026-02-28T20:37:29.723708
1015879117705888775,SPEC-001348,QC-SPEC-2024-001348,3.5,Sitagliptin Drug Product Specification,DP,Drug Product,372729312466864872,254650390647678861,352630313262767873,717353280968687793,DRA,Draft,CLI,Clinical,3.2.S.4.2,EP,2024-05-30,,20240530,,2024-05-12,20240512,Approver-40,user-43,,,True,2026-02-28T20:37:29.723722,,2026-02-28T20:37:29.723722
48166761749910220,SPEC-001349,QC-SPEC-2025-001349,5.0,Sitagliptin Raw Material Specification,RM,Raw Material,94415654386651968,1052289678760686884,667669419394748145,880098768958337359,APP,Approved,DEV,Development,3.2.P.5.2,BP,2024-03-07,,20240307,,2024-02-24,20240224,Approver-48,user-39,,,True,2026-02-28T20:37:29.723737,,2026-02-28T20:37:29.723738
1089986509354920158,SPEC-001350,QC-SPEC-2026-001350,1.2,Dapagliflozin Raw Material Specification,RM,Raw Material,824337613294164925,780275790452224288,467373117589015664,297951977983551548,DRA,Draft,CLI,Clinical,3.2.P.5.2,USP,2024-08-01,,20240801,,2024-07-19,20240719,Approver-50,user-13,,,True,2026-02-28T20:37:29.723753,,2026-02-28T20:37:29.723754
951728588508210358,SPEC-001351,QC-SPEC-2020-001351,4.1,Semaglutide Excipient Specification,EXCIP,Excipient,537194213088278139,476749480334188760,172384463309089249,713914735956176051,APP,Approved,DEV,Development,3.2.P.5.2,BP,2023-05-16,,20230516,,2023-05-15,20230515,Approver-38,user-29,,,True,2026-02-28T20:37:29.723768,,2026-02-28T20:37:29.723769
950930934553323794,SPEC-001352,QC-SPEC-2021-001352,2.4,Simvastatin In-Process Control Specification,IPC,In-Process Control,624645816849501387,501444043087635092,933618731918284868,134681485612096117,SUP,Superseded,DEV,Development,3.2.P.5.1,,2025-06-26,,20250626,,2025-06-02,20250602,Approver-23,user-46,,,True,2026-02-28T20:37:29.723787,,2026-02-28T20:37:29.723788
633989178156674784,SPEC-001353,QC-SPEC-2022-001353,3.6,Canagliflozin Raw Material Specification,RM,Raw Material,92163266228085173,535096472967719496,774915664313290064,1152813234676593434,SUP,Superseded,CLI,Clinical,3.2.P.5.1,USP,2025-08-07,,20250807,,2025-07-28,20250728,Approver-30,user-2,,,True,2026-02-28T20:37:29.723802,,2026-02-28T20:37:29.723803
328521604725229165,SPEC-001354,QC-SPEC-2023-001354,1.0,Canagliflozin Drug Product Specification,DP,Drug Product,558468332076630328,438874628120364923,766016181409944976,1084898903644199868,SUP,Superseded,CLI,Clinical,3.2.P.5.1,BP,2023-11-26,,20231126,,2023-11-06,20231106,Approver-48,user-3,,,True,2026-02-28T20:37:29.723817,,2026-02-28T20:37:29.723818
979086553734187620,SPEC-001355,QC-SPEC-2024-001355,4.9,Pembrolizumab Excipient Specification,EXCIP,Excipient,424819538844294390,583606366202258342,196092002886341781,432276672472724223,DRA,Draft,COM,Commercial,3.2.S.4.1,,2025-06-25,,20250625,,2025-06-07,20250607,Approver-21,user-21,,,True,2026-02-28T20:37:29.723836,,2026-02-28T20:37:29.723837
929675726445999397,SPEC-001356,QC-SPEC-2025-001356,2.8,Carvedilol In-Process Control Specification,IPC,In-Process Control,42345516254730573,380729674583520470,114090057959650911,1045047908631349298,APP,Approved,CLI,Clinical,3.2.S.4.2,BP,2024-02-04,,20240204,,2024-01-16,20240116,Approver-26,user-44,,,True,2026-02-28T20:37:29.723864,,2026-02-28T20:37:29.723865
1017401774035321745,SPEC-001357,QC-SPEC-2026-001357,3.8,Pembrolizumab Drug Product Specification,DP,Drug Product,424819538844294390,1029398822731945236,397507641572828546,151224252208255654,DRA,Draft,DEV,Development,3.2.S.4.2,USP,2024-02-16,,20240216,,2024-01-18,20240118,Approver-32,user-4,,,True,2026-02-28T20:37:29.723879,,2026-02-28T20:37:29.723879
218779864191756612,SPEC-001358,QC-SPEC-2020-001358,2.5,Pembrolizumab Excipient Specification,EXCIP,Excipient,1009599089079325897,12013834813941750,547473128815303591,268484554233295199,APP,Approved,DEV,Development,3.2.P.5.1,EP,2020-12-15,,20201215,,2020-12-08,20201208,Approver-40,user-1,,,True,2026-02-28T20:37:29.723893,,2026-02-28T20:37:29.723894
606431782686072196,SPEC-001359,QC-SPEC-2021-001359,3.9,Tamsulosin Drug Substance Specification,DS,Drug Substance,797764409889811910,1087618528864060660,352630313262767873,809932346083823820,DRA,Draft,DEV,Development,3.2.S.4.1,BP,2025-07-10,,20250710,,2025-06-19,20250619,Approver-26,user-44,,,True,2026-02-28T20:37:29.723908,,2026-02-28T20:37:29.723908
15959935191434681,SPEC-001360,QC-SPEC-2022-001360,3.8,Tamsulosin Drug Product Specification,DP,Drug Product,847821563252253830,560622423693613338,1090498828547780005,1084898903644199868,DRA,Draft,CLI,Clinical,3.2.P.5.1,EP,2020-09-13,,20200913,,2020-08-21,20200821,Approver-46,user-50,,,True,2026-02-28T20:37:29.723921,,2026-02-28T20:37:29.723922
724017858798719847,SPEC-001361,QC-SPEC-2023-001361,3.6,Atorvastatin In-Process Control Specification,IPC,In-Process Control,919313665479229184,688916448201325044,1149565156025236853,1045047908631349298,APP,Approved,COM,Commercial,3.2.P.5.2,,2022-07-24,,20220724,,2022-06-28,20220628,Approver-10,user-25,,,True,2026-02-28T20:37:29.723943,,2026-02-28T20:37:29.723944
1058235574945439761,SPEC-001362,QC-SPEC-2024-001362,4.9,Lisinopril Drug Substance Specification,DS,Drug Substance,204055746867562460,977932262415202316,785882248787823823,760111678575971204,SUP,Superseded,DEV,Development,3.2.P.5.2,USP,2024-08-27,,20240827,,2024-08-19,20240819,Approver-10,user-33,,,True,2026-02-28T20:37:29.723957,,2026-02-28T20:37:29.723961
811622215763421918,SPEC-001363,QC-SPEC-2025-001363,2.3,Sitagliptin Intermediate Specification,INTERMED,Intermediate,932090591830976484,711045734591035092,467373117589015664,1130563994191591813,DRA,Draft,CLI,Clinical,3.2.S.4.1,USP,2021-06-01,,20210601,,2021-05-10,20210510,Approver-17,user-41,,,True,2026-02-28T20:37:29.723975,,2026-02-28T20:37:29.723976
583602483612247831,SPEC-001364,QC-SPEC-2026-001364,4.8,Lisinopril In-Process Control Specification,IPC,In-Process Control,875895386911524357,541980112185031498,721739277798666228,1130563994191591813,APP,Approved,CLI,Clinical,3.2.S.4.1,JP,2021-03-19,,20210319,,2021-02-28,20210228,Approver-40,user-20,,,True,2026-02-28T20:37:29.723989,,2026-02-28T20:37:29.723990
461548699311970007,SPEC-001365,QC-SPEC-2020-001365,3.3,Rituximab Excipient Specification,EXCIP,Excipient,822966841413810828,1099225836023870980,723297155562110187,297951977983551548,DRA,Draft,CLI,Clinical,3.2.S.4.1,JP,2023-01-22,,20230122,,2023-01-09,20230109,Approver-44,user-21,,,True,2026-02-28T20:37:29.724015,,2026-02-28T20:37:29.724016
57671393075085767,SPEC-001366,QC-SPEC-2021-001366,3.1,Escitalopram Raw Material Specification,RM,Raw Material,197493717619970327,1141409648957150328,467373117589015664,719834040361105234,DRA,Draft,DEV,Development,3.2.S.4.1,BP,2025-12-20,,20251220,,2025-11-28,20251128,Approver-29,user-13,,,True,2026-02-28T20:37:29.724033,,2026-02-28T20:37:29.724034
314601619815756973,SPEC-001367,QC-SPEC-2022-001367,5.3,Sertraline Intermediate Specification,INTERMED,Intermediate,120124913011348076,408762399884311145,79239146133907914,1152813234676593434,APP,Approved,COM,Commercial,3.2.S.4.2,BP,2021-02-14,,20210214,,2021-01-22,20210122,Approver-33,user-20,,,True,2026-02-28T20:37:29.724047,,2026-02-28T20:37:29.724048
774923035984668032,SPEC-001368,QC-SPEC-2023-001368,2.2,Acetaminophen Drug Substance Specification,DS,Drug Substance,1131157936441994284,902434373019822561,413331060368526253,268484554233295199,SUP,Superseded,CLI,Clinical,3.2.P.5.1,USP,2024-04-13,,20240413,,2024-03-22,20240322,Approver-17,user-43,,,True,2026-02-28T20:37:29.724071,,2026-02-28T20:37:29.724072
378658934450003260,SPEC-001369,QC-SPEC-2024-001369,2.7,Losartan Intermediate Specification,INTERMED,Intermediate,711234641503173063,1075962135864788407,795473164318541398,432276672472724223,APP,Approved,DEV,Development,3.2.S.4.1,,2021-02-03,,20210203,,2021-01-30,20210130,Approver-14,user-25,,,True,2026-02-28T20:37:29.724086,,2026-02-28T20:37:29.724087
682735792872297607,SPEC-001370,QC-SPEC-2025-001370,4.0,Cetuximab Drug Substance Specification,DS,Drug Substance,386620253845541666,169895637405590348,100801617554395358,4150961011720645,APP,Approved,DEV,Development,3.2.P.5.1,BP,2023-04-07,,20230407,,2023-03-23,20230323,Approver-43,user-43,,,True,2026-02-28T20:37:29.724101,,2026-02-28T20:37:29.724102
224387008872288261,SPEC-001371,QC-SPEC-2026-001371,2.9,Azithromycin Excipient Specification,EXCIP,Excipient,783215336042084381,302481569062433750,212293228681572212,719017896462535156,DRA,Draft,DEV,Development,3.2.P.5.2,USP,2025-03-19,,20250319,,2025-03-06,20250306,Approver-31,user-27,,,True,2026-02-28T20:37:29.724120,,2026-02-28T20:37:29.724121
