spec_item_key,source_spec_item_id,spec_key,test_method_key,uom_key,test_code,test_name,analyte_code,test_category_code,test_category_name,test_subcategory,criticality,sequence_number,is_required,is_compendial,is_stability_indicating,reporting_type,result_precision,compendia_test_ref,stage_applicability,reporting_threshold,identification_threshold,qualification_threshold,is_current,valid_from,valid_to,load_timestamp
979149390937047973,ITEM-0006225,200931935257030973,946659282934371361,,PART,Particle Size,PAR,PHY,Physical,,CQA,2,True,False,True,REPORT_ONLY,2,USP <192>,BOTH,,,,True,2026-02-28T06:26:33.663153,,2026-02-28T06:26:33.663154
47803038582108438,ITEM-0006226,200931935257030973,248444839146666872,,HEAV,Heavy Metals,HEA,MIC,Microbiology,,CQA,3,True,True,True,REPORT_ONLY,3,USP <590>,RELEASE,,,,True,2026-02-28T06:26:33.663159,,2026-02-28T06:26:33.663159
717461785162438552,ITEM-0006227,200931935257030973,316056238963864651,,MOIS,Moisture,MOI,MIC,Microbiology,,REPORT,4,False,False,False,REPORT_ONLY,1,USP <622>,RELEASE,,,,True,2026-02-28T06:26:33.663164,,2026-02-28T06:26:33.663165
182075475600447616,ITEM-0006228,200931935257030973,494514761772155168,,FRIA,Friability,FRI,BIO,Biological,,CQA,5,True,True,False,REPORT_ONLY,1,USP <784>,BOTH,,,,True,2026-02-28T06:26:33.663173,,2026-02-28T06:26:33.663174
481383253757812653,ITEM-0006229,200931935257030973,1137414121751835674,,MICR,Microbial Limits,MIC,CHE,Chemical,,NCQA,6,True,False,False,TEXT,1,USP <748>,STABILITY,,,,True,2026-02-28T06:26:33.663178,,2026-02-28T06:26:33.663179
546706633337612990,ITEM-0006230,200931935257030973,334795970113868249,,DISS,Dissolution,DIS,IMP,Impurities,,KQA,7,True,False,False,TEXT,1,,RELEASE,0.186867,0.429092,0.961808,True,2026-02-28T06:26:33.663185,,2026-02-28T06:26:33.663186
881221486067586110,ITEM-0006231,200931935257030973,500585497509148397,,CONT,Content Uniformity,CON,CHE,Chemical,,KQA,8,True,True,True,PASS_FAIL,1,,BOTH,,,,True,2026-02-28T06:26:33.663191,,2026-02-28T06:26:33.663191
712656345409437306,ITEM-0006232,200931935257030973,248444839146666872,,SPEC,Specific Rotation,SPE,PHY,Physical,,NCQA,9,True,True,True,PASS_FAIL,2,USP <590>,STABILITY,,,,True,2026-02-28T06:26:33.663196,,2026-02-28T06:26:33.663197
139111714210317432,ITEM-0006233,200931935257030973,224833130443343931,,IDEN,Identification,IDE,BIO,Biological,,CQA,10,True,False,False,PASS_FAIL,3,,BOTH,,,,True,2026-02-28T06:26:33.663204,,2026-02-28T06:26:33.663205
178214718899709681,ITEM-0006234,200931935257030973,896234333375200884,,DISI,Disintegration,DIS,BIO,Biological,,NCQA,11,True,True,True,PASS_FAIL,1,,BOTH,,,,True,2026-02-28T06:26:33.663210,,2026-02-28T06:26:33.663210
290026317372479475,ITEM-0006235,759866194325651018,941886266947844076,,LOSS,Loss on Drying,LOS,PACK,Packaging,,CQA,1,True,False,True,NUMERIC,2,USP <484>,BOTH,,,,True,2026-02-28T06:26:33.663220,,2026-02-28T06:26:33.663221
683651063482740414,ITEM-0006236,759866194325651018,313959134661511933,,FRIA,Friability,FRI,MIC,Microbiology,,REPORT,2,True,True,False,TEXT,3,USP <330>,BOTH,,,,True,2026-02-28T06:26:33.663226,,2026-02-28T06:26:33.663227
865540756629252912,ITEM-0006237,759866194325651018,239940012597115704,,IDEN,Identification,IDE,STER,Sterility,,KQA,3,True,True,False,NUMERIC,1,USP <805>,BOTH,,,,True,2026-02-28T06:26:33.663231,,2026-02-28T06:26:33.663232
415012578069719514,ITEM-0006238,759866194325651018,994281032649559325,,HEAV,Heavy Metals,HEA,STER,Sterility,,CQA,4,True,True,True,REPORT_ONLY,0,,RELEASE,,,,True,2026-02-28T06:26:33.663238,,2026-02-28T06:26:33.663239
661664666692791714,ITEM-0006239,759866194325651018,494514761772155168,,DISI,Disintegration,DIS,MIC,Microbiology,,CCQA,5,True,True,False,PASS_FAIL,0,USP <784>,BOTH,,,,True,2026-02-28T06:26:33.663263,,2026-02-28T06:26:33.663266
817082279570471185,ITEM-0006240,759866194325651018,16017454859016909,,SPEC,Specific Rotation,SPE,IMP,Impurities,,CQA,6,True,False,False,TEXT,0,,STABILITY,0.110631,0.277509,0.759625,True,2026-02-28T06:26:33.663272,,2026-02-28T06:26:33.663273
682492720801593076,ITEM-0006241,759866194325651018,966202353622455060,,ASSA,Assay,ASS,STER,Sterility,,KQA,7,False,True,False,REPORT_ONLY,2,USP <178>,RELEASE,,,,True,2026-02-28T06:26:33.663278,,2026-02-28T06:26:33.663279
206899315782684877,ITEM-0006242,759866194325651018,411214396096887199,,PART,Particle Size,PAR,STER,Sterility,,REPORT,8,True,True,True,NUMERIC,0,USP <234>,STABILITY,,,,True,2026-02-28T06:26:33.663284,,2026-02-28T06:26:33.663285
53980689589283189,ITEM-0006243,759866194325651018,317924437320635649,,HARD,Hardness,HAR,STER,Sterility,,CCQA,9,True,False,False,REPORT_ONLY,0,USP <551>,RELEASE,,,,True,2026-02-28T06:26:33.663289,,2026-02-28T06:26:33.663290
956952455939138427,ITEM-0006244,841614475895202973,1059428456481534198,,UNIF,Uniformity of Dosage Units,UNI,BIO,Biological,,CCQA,1,True,False,True,NUMERIC,2,USP <555>,RELEASE,,,,True,2026-02-28T06:26:33.663301,,2026-02-28T06:26:33.663302
839279044840552708,ITEM-0006245,841614475895202973,947580286813254188,,SPEC,Specific Rotation,SPE,BIO,Biological,,KQA,2,True,False,False,TEXT,0,USP <629>,RELEASE,,,,True,2026-02-28T06:26:33.663310,,2026-02-28T06:26:33.663312
523416190513973501,ITEM-0006246,841614475895202973,601788512027673861,,MOIS,Moisture,MOI,PACK,Packaging,,KQA,3,True,True,True,PASS_FAIL,2,,RELEASE,,,,True,2026-02-28T06:26:33.663319,,2026-02-28T06:26:33.663320
857938135656913721,ITEM-0006247,841614475895202973,135162418283421704,,LOSS,Loss on Drying,LOS,STER,Sterility,,CQA,4,True,True,False,NUMERIC,0,USP <674>,STABILITY,,,,True,2026-02-28T06:26:33.663328,,2026-02-28T06:26:33.663330
338709036027939523,ITEM-0006248,840546018462330850,292120336180771617,,SPEC,Specific Rotation,SPE,PACK,Packaging,,REPORT,1,True,False,False,TEXT,3,USP <628>,BOTH,,,,True,2026-02-28T06:26:33.663340,,2026-02-28T06:26:33.663341
1100426384378475821,ITEM-0006249,840546018462330850,650451383334706542,,TOTA,Total Impurities,TOT,BIO,Biological,,CCQA,2,True,True,False,NUMERIC,3,,RELEASE,,,,True,2026-02-28T06:26:33.663349,,2026-02-28T06:26:33.663350
1019006260826800554,ITEM-0006250,840546018462330850,456655271607903577,,FRIA,Friability,FRI,STER,Sterility,,NCQA,3,True,False,False,REPORT_ONLY,0,,RELEASE,,,,True,2026-02-28T06:26:33.663355,,2026-02-28T06:26:33.663356
253656916184725784,ITEM-0006251,840546018462330850,1021589744446912506,,HEAV,Heavy Metals,HEA,PHY,Physical,,CCQA,4,True,True,False,PASS_FAIL,3,USP <573>,RELEASE,,,,True,2026-02-28T06:26:33.663360,,2026-02-28T06:26:33.663361
647214021968344505,ITEM-0006252,840546018462330850,916548540299163714,,MOIS,Moisture,MOI,PHY,Physical,,KQA,5,True,True,True,TEXT,1,,BOTH,,,,True,2026-02-28T06:26:33.663366,,2026-02-28T06:26:33.663367
1066050422145464168,ITEM-0006253,840546018462330850,839743821740605978,,UNIF,Uniformity of Dosage Units,UNI,BIO,Biological,,REPORT,6,False,True,True,TEXT,2,,BOTH,,,,True,2026-02-28T06:26:33.663372,,2026-02-28T06:26:33.663373
1099415865644414423,ITEM-0006254,53135913991591566,1087763569649437158,,LOSS,Loss on Drying,LOS,MIC,Microbiology,,CCQA,1,True,True,True,REPORT_ONLY,0,USP <780>,RELEASE,,,,True,2026-02-28T06:26:33.663385,,2026-02-28T06:26:33.663386
898440140164100558,ITEM-0006255,53135913991591566,135201847397039862,,RESI,Residual Solvents,RES,STER,Sterility,,KQA,2,True,False,True,TEXT,0,,RELEASE,,,,True,2026-02-28T06:26:33.663394,,2026-02-28T06:26:33.663395
277610314873981669,ITEM-0006256,53135913991591566,456655271607903577,,TOTA,Total Impurities,TOT,PACK,Packaging,,NCQA,3,True,False,False,REPORT_ONLY,1,,STABILITY,,,,True,2026-02-28T06:26:33.663400,,2026-02-28T06:26:33.663401
1127736851884335887,ITEM-0006257,53135913991591566,333943861408378278,,PH,pH,PH,CHE,Chemical,,NCQA,4,True,False,False,NUMERIC,1,USP <920>,BOTH,,,,True,2026-02-28T06:26:33.663406,,2026-02-28T06:26:33.663406
636518539921653066,ITEM-0006258,53135913991591566,625654891069950930,,DESC,Description,DES,PHY,Physical,,NCQA,5,True,True,False,REPORT_ONLY,0,,RELEASE,,,,True,2026-02-28T06:26:33.663411,,2026-02-28T06:26:33.663412
633070131986579548,ITEM-0006259,53135913991591566,676722476513467419,,ASSA,Assay,ASS,PHY,Physical,,KQA,6,True,False,True,PASS_FAIL,0,,STABILITY,,,,True,2026-02-28T06:26:33.663419,,2026-02-28T06:26:33.663420
123242349145715192,ITEM-0006260,53135913991591566,1061934110496414612,,HARD,Hardness,HAR,IMP,Impurities,,NCQA,7,True,True,False,NUMERIC,1,,RELEASE,0.087375,0.356577,0.862833,True,2026-02-28T06:26:33.663426,,2026-02-28T06:26:33.663427
906683969614824263,ITEM-0006261,53135913991591566,1124537797375273656,,DISI,Disintegration,DIS,IMP,Impurities,,CCQA,8,True,True,False,REPORT_ONLY,2,USP <182>,BOTH,0.07675,0.499082,0.496093,True,2026-02-28T06:26:33.663433,,2026-02-28T06:26:33.663434
520197706588393141,ITEM-0006262,53135913991591566,33128474560294994,,IDEN,Identification,IDE,CHE,Chemical,,NCQA,9,True,False,True,PASS_FAIL,1,USP <575>,STABILITY,,,,True,2026-02-28T06:26:33.663439,,2026-02-28T06:26:33.663440
459553469805127046,ITEM-0006263,53135913991591566,1030867950406090965,,MICR,Microbial Limits,MIC,IMP,Impurities,,KQA,10,True,True,False,REPORT_ONLY,1,USP <396>,BOTH,0.100025,0.102995,0.590352,True,2026-02-28T06:26:33.663445,,2026-02-28T06:26:33.663446
491494625626391333,ITEM-0006264,204481452401596911,402724980402367858,,PH,pH,PH,STER,Sterility,,CQA,1,True,True,False,TEXT,2,,RELEASE,,,,True,2026-02-28T06:26:33.663458,,2026-02-28T06:26:33.663459
299125811537534059,ITEM-0006265,204481452401596911,1082046470353799366,,IDEN,Identification,IDE,PHY,Physical,,CQA,2,True,True,False,PASS_FAIL,2,,BOTH,,,,True,2026-02-28T06:26:33.663464,,2026-02-28T06:26:33.663467
975527013069872926,ITEM-0006266,204481452401596911,173966447223981411,,ASSA,Assay,ASS,MIC,Microbiology,,KQA,3,True,False,True,NUMERIC,3,,BOTH,,,,True,2026-02-28T06:26:33.663474,,2026-02-28T06:26:33.663475
77701714569615645,ITEM-0006267,204481452401596911,402724980402367858,,IMPU,Impurity A,IMP,BIO,Biological,,NCQA,4,True,True,True,TEXT,3,,RELEASE,,,,True,2026-02-28T06:26:33.663480,,2026-02-28T06:26:33.663481
213662593540991352,ITEM-0006268,204481452401596911,333778768537110317,,LOSS,Loss on Drying,LOS,IMP,Impurities,,REPORT,5,False,True,False,REPORT_ONLY,3,,STABILITY,0.188388,0.409718,0.949132,True,2026-02-28T06:26:33.663487,,2026-02-28T06:26:33.663488
742068791377249859,ITEM-0006269,204481452401596911,148803730131923894,,MICR,Microbial Limits,MIC,PHY,Physical,,REPORT,6,True,True,False,TEXT,2,USP <249>,STABILITY,,,,True,2026-02-28T06:26:33.663493,,2026-02-28T06:26:33.663493
1015458576127973131,ITEM-0006270,204481452401596911,266780366215992819,,SPEC,Specific Rotation,SPE,PHY,Physical,,CCQA,7,True,False,True,TEXT,3,USP <240>,BOTH,,,,True,2026-02-28T06:26:33.663504,,2026-02-28T06:26:33.663504
357330746008273627,ITEM-0006271,204481452401596911,366070456218468740,,RESI,Residual Solvents,RES,PHY,Physical,,NCQA,8,True,True,False,REPORT_ONLY,2,,STABILITY,,,,True,2026-02-28T06:26:33.663510,,2026-02-28T06:26:33.663511
295864170405504086,ITEM-0006272,204481452401596911,281077344628133379,,HARD,Hardness,HAR,IMP,Impurities,,KQA,9,True,True,False,PASS_FAIL,1,USP <396>,STABILITY,0.065914,0.253875,0.674524,True,2026-02-28T06:26:33.663517,,2026-02-28T06:26:33.663518
628378675969810775,ITEM-0006273,204481452401596911,1007551575988321832,,DISS,Dissolution,DIS,MIC,Microbiology,,KQA,10,True,True,True,PASS_FAIL,0,,RELEASE,,,,True,2026-02-28T06:26:33.663526,,2026-02-28T06:26:33.663528
883980679935122730,ITEM-0006274,204481452401596911,778736073370034122,,UNIF,Uniformity of Dosage Units,UNI,BIO,Biological,,CQA,11,True,False,True,PASS_FAIL,1,USP <272>,RELEASE,,,,True,2026-02-28T06:26:33.663535,,2026-02-28T06:26:33.663536
669704637800516809,ITEM-0006275,204481452401596911,842307546402549351,,MOIS,Moisture,MOI,IMP,Impurities,,NCQA,12,False,True,True,REPORT_ONLY,2,USP <196>,BOTH,0.128486,0.134436,0.792751,True,2026-02-28T06:26:33.663548,,2026-02-28T06:26:33.663549
300861105179029005,ITEM-0006276,477078091676717872,173238647909381365,,ASSA,Assay,ASS,PHY,Physical,,CCQA,1,False,False,False,PASS_FAIL,1,,RELEASE,,,,True,2026-02-28T06:26:33.663560,,2026-02-28T06:26:33.663561
368281609123215927,ITEM-0006277,477078091676717872,183636659525475957,,PH,pH,PH,IMP,Impurities,,CQA,2,True,False,True,NUMERIC,2,USP <815>,BOTH,0.120348,0.104821,0.255245,True,2026-02-28T06:26:33.663567,,2026-02-28T06:26:33.663568
422379044898181341,ITEM-0006278,477078091676717872,744785186864281733,,DISS,Dissolution,DIS,CHE,Chemical,,CQA,3,True,False,True,REPORT_ONLY,0,USP <129>,STABILITY,,,,True,2026-02-28T06:26:33.663573,,2026-02-28T06:26:33.663574
920233046079392387,ITEM-0006279,477078091676717872,245057921812404793,,UNIF,Uniformity of Dosage Units,UNI,BIO,Biological,,NCQA,4,True,False,True,TEXT,0,,RELEASE,,,,True,2026-02-28T06:26:33.663578,,2026-02-28T06:26:33.663579
318596086686556936,ITEM-0006280,477078091676717872,173238647909381365,,DESC,Description,DES,BIO,Biological,,KQA,5,True,False,True,TEXT,2,,STABILITY,,,,True,2026-02-28T06:26:33.663586,,2026-02-28T06:26:33.663587
725857334155980384,ITEM-0006281,477078091676717872,528534298447140744,,HEAV,Heavy Metals,HEA,CHE,Chemical,,CCQA,6,True,True,False,TEXT,3,USP <967>,RELEASE,,,,True,2026-02-28T06:26:33.663592,,2026-02-28T06:26:33.663593
314407226861375646,ITEM-0006282,477078091676717872,748843478156688133,,MICR,Microbial Limits,MIC,IMP,Impurities,,CQA,7,True,True,False,NUMERIC,1,,STABILITY,0.100914,0.160258,0.994,True,2026-02-28T06:26:33.663599,,2026-02-28T06:26:33.663600
1050759921550579458,ITEM-0006283,477078091676717872,982958232458334522,,FRIA,Friability,FRI,PHY,Physical,,REPORT,8,True,True,False,NUMERIC,0,USP <290>,RELEASE,,,,True,2026-02-28T06:26:33.663604,,2026-02-28T06:26:33.663605
928149140664813121,ITEM-0006284,477078091676717872,212150397471302572,,RESI,Residual Solvents,RES,CHE,Chemical,,REPORT,9,True,False,False,PASS_FAIL,0,USP <225>,RELEASE,,,,True,2026-02-28T06:26:33.663610,,2026-02-28T06:26:33.663611
907622038571333873,ITEM-0006285,477078091676717872,1071802340927955584,,SPEC,Specific Rotation,SPE,STER,Sterility,,CCQA,10,True,False,True,NUMERIC,0,,RELEASE,,,,True,2026-02-28T06:26:33.663618,,2026-02-28T06:26:33.663618
610605078293568010,ITEM-0006286,940205684244391348,90648668326156993,,FRIA,Friability,FRI,PACK,Packaging,,REPORT,1,True,True,True,REPORT_ONLY,2,USP <373>,STABILITY,,,,True,2026-02-28T06:26:33.663630,,2026-02-28T06:26:33.663631
252363043765786598,ITEM-0006287,940205684244391348,997384381355665665,,MICR,Microbial Limits,MIC,PHY,Physical,,CCQA,2,True,True,True,PASS_FAIL,0,,STABILITY,,,,True,2026-02-28T06:26:33.663635,,2026-02-28T06:26:33.663636
384950461435968003,ITEM-0006288,940205684244391348,245057921812404793,,DESC,Description,DES,PHY,Physical,,CCQA,3,True,False,True,NUMERIC,3,,BOTH,,,,True,2026-02-28T06:26:33.663641,,2026-02-28T06:26:33.663642
723273165577422025,ITEM-0006289,940205684244391348,966202353622455060,,UNIF,Uniformity of Dosage Units,UNI,PHY,Physical,,KQA,4,True,True,True,NUMERIC,1,USP <178>,RELEASE,,,,True,2026-02-28T06:26:33.663647,,2026-02-28T06:26:33.663647
1000433122896110356,ITEM-0006290,632718462897723456,115153403375564727,,RESI,Residual Solvents,RES,STER,Sterility,,REPORT,1,True,True,False,NUMERIC,0,USP <767>,RELEASE,,,,True,2026-02-28T06:26:33.663656,,2026-02-28T06:26:33.663657
397059627352819646,ITEM-0006291,632718462897723456,750990807310147240,,PART,Particle Size,PAR,CHE,Chemical,,KQA,2,False,True,True,NUMERIC,1,USP <976>,RELEASE,,,,True,2026-02-28T06:26:33.663746,,2026-02-28T06:26:33.663749
211672293041879430,ITEM-0006292,632718462897723456,842307546402549351,,CONT,Content Uniformity,CON,PACK,Packaging,,CQA,3,True,True,False,PASS_FAIL,2,USP <196>,STABILITY,,,,True,2026-02-28T06:26:33.663754,,2026-02-28T06:26:33.663755
819746287652978076,ITEM-0006293,632718462897723456,317924437320635649,,HARD,Hardness,HAR,MIC,Microbiology,,NCQA,4,False,True,True,PASS_FAIL,1,USP <551>,RELEASE,,,,True,2026-02-28T06:26:33.663759,,2026-02-28T06:26:33.663760
367434078270755308,ITEM-0006294,371782479260177779,504212059501642555,,PH,pH,PH,MIC,Microbiology,,KQA,1,True,True,False,TEXT,3,USP <532>,STABILITY,,,,True,2026-02-28T06:26:33.663770,,2026-02-28T06:26:33.663771
192916524560652023,ITEM-0006295,371782479260177779,823179839533910978,,DESC,Description,DES,IMP,Impurities,,KQA,2,True,False,True,TEXT,2,,BOTH,0.096084,0.132388,0.291582,True,2026-02-28T06:26:33.663777,,2026-02-28T06:26:33.663778
403398047753339112,ITEM-0006296,371782479260177779,936320640730675314,,HARD,Hardness,HAR,CHE,Chemical,,REPORT,3,True,True,True,TEXT,3,USP <122>,RELEASE,,,,True,2026-02-28T06:26:33.663785,,2026-02-28T06:26:33.663786
1046443794611639712,ITEM-0006297,371782479260177779,813155889513282763,,MICR,Microbial Limits,MIC,STER,Sterility,,KQA,4,False,True,True,TEXT,0,USP <355>,RELEASE,,,,True,2026-02-28T06:26:33.663792,,2026-02-28T06:26:33.663793
14237890813750519,ITEM-0006298,371782479260177779,724787089043447542,,FRIA,Friability,FRI,MIC,Microbiology,,KQA,5,True,True,False,TEXT,3,USP <510>,BOTH,,,,True,2026-02-28T06:26:33.663798,,2026-02-28T06:26:33.663799
829559396298291996,ITEM-0006299,371782479260177779,453358583663201652,,IMPU,Impurity A,IMP,PACK,Packaging,,CQA,6,False,False,False,REPORT_ONLY,2,,BOTH,,,,True,2026-02-28T06:26:33.663803,,2026-02-28T06:26:33.663804
414695054429872354,ITEM-0006300,371782479260177779,62775856217836904,,PART,Particle Size,PAR,STER,Sterility,,REPORT,7,False,False,False,NUMERIC,3,,STABILITY,,,,True,2026-02-28T06:26:33.663808,,2026-02-28T06:26:33.663809
382823315181394910,ITEM-0006301,1142821428948381116,861614276672545172,,CONT,Content Uniformity,CON,STER,Sterility,,KQA,1,True,True,False,TEXT,0,USP <229>,BOTH,,,,True,2026-02-28T06:26:33.663822,,2026-02-28T06:26:33.663823
966048863660306870,ITEM-0006302,1142821428948381116,89199381685337572,,DESC,Description,DES,MIC,Microbiology,,CQA,2,True,False,False,NUMERIC,2,USP <286>,STABILITY,,,,True,2026-02-28T06:26:33.663830,,2026-02-28T06:26:33.663831
96767386087425930,ITEM-0006303,1142821428948381116,606821586664971731,,FRIA,Friability,FRI,CHE,Chemical,,REPORT,3,True,False,True,TEXT,2,USP <380>,BOTH,,,,True,2026-02-28T06:26:33.663836,,2026-02-28T06:26:33.663837
1125902266412984772,ITEM-0006304,1142821428948381116,601788512027673861,,LOSS,Loss on Drying,LOS,CHE,Chemical,,CQA,4,True,True,True,TEXT,3,,RELEASE,,,,True,2026-02-28T06:26:33.663841,,2026-02-28T06:26:33.663842
476520067592395466,ITEM-0006305,1142821428948381116,1071802340927955584,,RESI,Residual Solvents,RES,CHE,Chemical,,KQA,5,True,False,False,REPORT_ONLY,2,,RELEASE,,,,True,2026-02-28T06:26:33.663846,,2026-02-28T06:26:33.663847
260628280979616904,ITEM-0006306,1142821428948381116,253037641602693359,,HARD,Hardness,HAR,MIC,Microbiology,,KQA,6,True,False,False,NUMERIC,1,USP <203>,STABILITY,,,,True,2026-02-28T06:26:33.663854,,2026-02-28T06:26:33.663855
13356922213126468,ITEM-0006307,1142821428948381116,258006175367379650,,MOIS,Moisture,MOI,MIC,Microbiology,,CQA,7,True,True,False,NUMERIC,0,USP <291>,BOTH,,,,True,2026-02-28T06:26:33.663860,,2026-02-28T06:26:33.663861
885369090118386381,ITEM-0006308,1142821428948381116,690729102568541884,,DISI,Disintegration,DIS,PHY,Physical,,CQA,8,True,True,True,PASS_FAIL,3,,RELEASE,,,,True,2026-02-28T06:26:33.663865,,2026-02-28T06:26:33.663866
154132445194960661,ITEM-0006309,1142821428948381116,838718981836403673,,MICR,Microbial Limits,MIC,IMP,Impurities,,KQA,9,True,False,True,PASS_FAIL,2,USP <714>,STABILITY,0.069299,0.353386,0.438563,True,2026-02-28T06:26:33.663875,,2026-02-28T06:26:33.663876
830402884446352640,ITEM-0006310,1151261882645032416,1078350238183046714,,SPEC,Specific Rotation,SPE,MIC,Microbiology,,CQA,1,True,True,False,PASS_FAIL,1,USP <907>,RELEASE,,,,True,2026-02-28T06:26:33.663885,,2026-02-28T06:26:33.663886
1017678339660786035,ITEM-0006311,1151261882645032416,1014208029494186655,,MOIS,Moisture,MOI,PHY,Physical,,CCQA,2,True,True,True,TEXT,3,USP <744>,STABILITY,,,,True,2026-02-28T06:26:33.663893,,2026-02-28T06:26:33.663894
636505102242864250,ITEM-0006312,1151261882645032416,398044769376481218,,DISS,Dissolution,DIS,PHY,Physical,,CCQA,3,True,True,False,NUMERIC,2,,STABILITY,,,,True,2026-02-28T06:26:33.663899,,2026-02-28T06:26:33.663900
965424347382249092,ITEM-0006313,1151261882645032416,1131008796687872433,,PH,pH,PH,MIC,Microbiology,,CQA,4,True,True,True,REPORT_ONLY,1,USP <528>,STABILITY,,,,True,2026-02-28T06:26:33.663904,,2026-02-28T06:26:33.663905
378844584246981857,ITEM-0006314,1151261882645032416,460233503023305395,,IDEN,Identification,IDE,BIO,Biological,,CCQA,5,True,True,False,TEXT,3,USP <305>,STABILITY,,,,True,2026-02-28T06:26:33.663910,,2026-02-28T06:26:33.663910
612028749992811109,ITEM-0006315,1151261882645032416,1087763569649437158,,TOTA,Total Impurities,TOT,IMP,Impurities,,KQA,6,True,False,True,NUMERIC,2,USP <780>,BOTH,0.11257,0.321078,0.501976,True,2026-02-28T06:26:33.663917,,2026-02-28T06:26:33.663917
310216509745779897,ITEM-0006316,1151261882645032416,447870526450914189,,PART,Particle Size,PAR,PACK,Packaging,,CCQA,7,True,True,False,NUMERIC,1,USP <613>,STABILITY,,,,True,2026-02-28T06:26:33.663923,,2026-02-28T06:26:33.663926
71094391374948814,ITEM-0006317,1151261882645032416,1131008796687872433,,IMPU,Impurity A,IMP,BIO,Biological,,REPORT,8,True,True,True,TEXT,2,USP <528>,BOTH,,,,True,2026-02-28T06:26:33.663936,,2026-02-28T06:26:33.663937
